alpha phi1 phi2 phi3 theta1 theta2 theta3
-1.18309866693535 0.0434070162168301 0.325825543007061 0.265080173705036 -0.105200743017114 -0.0255412348908794 -0.0121374435104813
-1.17972521553972 0.0355466346353738 0.362508317382031 0.238319623231451 -0.108280931936018 -0.073342876486234 0.00584497392240875
-1.0897287655435 -0.0115569032324424 0.386732652588062 0.287938936215056 -0.0725387222297518 -0.0949407382190416 -0.0456488309900298
-1.15470750746649 0.0283877382657997 0.381731661897496 0.23209113401368 -0.101916918370685 -0.0920472002137788 0.0113086876223918
-1.12595144956211 0.0208376137386631 0.385804743444263 0.248316409483027 -0.10040619037905 -0.101969903096944 0.00355507371099005
-1.22533931790466 0.0371841826677919 0.319776114595422 0.266302275777102 -0.11187816901012 -0.0250854765062902 -0.0262109685921011
-1.29973649607724 0.00951620783266923 0.340995914431258 0.251378991606653 -0.0948959880210799 -0.064282331773938 -0.000716905667347553
-1.27147163626292 0.0120584248749596 0.357443469888727 0.239669375893028 -0.084854897680735 -0.0705303527241644 0.0095365505609617
-1.12951350011978 0.0378227037032133 0.369016531416147 0.245072477102985 -0.114579263205931 -0.0869869494809334 0.0106951666015037
-1.17816254361296 0.02604553024996 0.32596997299781 0.284016139817794 -0.0973039590167835 -0.0347740168726166 -0.0457353344506263
